airport,airline,frequency,low_cost
LGAV,ADKT,274,False
LGAV,BCJL,244,True
LGAV,ABKV,238,False
LGAV,BCGK,229,False
LGAV,AKMP,217,False
LGAV,APSV,216,False
LGAV,ABJW,196,False
LGAV,ADOZ,183,True
LGAV,ADKS,173,False
LGAV,BDKX,170,False
LGAV,BCKN,169,False
LGAV,ANTW,169,False
LGAV,ABEF,168,False
LGAV,AOUX,143,False
LGAV,BCRU,134,True
LGAV,AINU,132,False
LGAV,AGHW,130,False
LGAV,BDGN,128,True
LGAV,ABHQ,124,False
LGAV,ABLU,120,False
LGAV,AJPR,120,False
LGAV,BCHM,119,True
LGAV,BCQX,113,False
LGAV,ACLM,112,False
LGAV,ABCH,112,False
LGAV,AHLR,111,False
LGAV,ABIN,105,False
LGAV,ABPS,104,True
LGAV,ADMX,101,False
LGAV,ADKY,95,False
LGAV,AHPR,85,False
LGAV,AIOU,81,False
LGAV,AMOS,80,True
LGAV,BCEH,80,False
LGAV,ACKT,79,False
LGAV,AJXY,76,True
LGAV,ADNY,75,True
LGAV,BCHV,65,False
LGAV,ACJP,57,False
LGAV,BDGI,56,False
LGAV,AOUW,56,False
LGAV,BCKP,56,False
LGAV,ABIP,56,False
LGAV,ABPX,51,False
LGAV,AGQW,50,True
LGAV,AEQR,49,False
LGAV,AFHL,49,False
LGAV,ABEO,48,False
LGAV,AGIJ,48,False
LGAV,ABMO,48,False
LGAV,ALMV,43,False
LGAV,ASXY,40,False
LGAV,BCFY,40,True
LGAV,ADOY,37,True
LGAV,AORS,36,False
LGAV,BDJR,34,False
LGAV,BCTZ,33,False
LGAV,AUVZ,31,False
LGAV,ABGL,30,False
LGAV,AGXZ,28,False
LGAV,AGJZ,25,False
LGAV,ACDJ,25,False
LGAV,ADKM,24,False
LGAV,AKNV,24,False
LGAV,ABSV,24,False
LGAV,AEIK,24,False
LGAV,AHRV,23,False
LGAV,AFJP,21,False
LGAV,AHLM,20,False
LGAV,AEGR,20,False
LGAV,BCUV,17,False
LGAV,AQUZ,17,False
LGAV,AXYZ,17,False
LGAV,ANUV,16,False
LGAV,ABDP,16,False
LGAV,ACHI,15,False
LGAV,BDJM,14,False
LGAV,AGLO,14,False
LGAV,AGIN,14,False
LGAV,BCVX,13,False
LGAV,ABIV,13,False
LGAV,BCHK,12,False
LGAV,AGTU,11,False
LGAV,ABJQ,10,False
LGAV,ABCS,10,False
LGAV,AIKT,10,False
LGAV,AGOV,10,False
LGAV,APRT,9,False
LGAV,BDJT,9,False
LGAV,BCEN,8,False
LGAV,BCJQ,8,True
LGAV,ACMO,8,False
LGAV,ABKP,8,False
LGAV,AWXY,8,False
LGAV,BCJO,8,False
LGAV,AGVZ,8,False
LGAV,AKQW,8,False
LGAV,ADRZ,8,False
LGAV,AEPW,8,False
LGAV,AIRZ,7,False
LGAV,AMSV,7,False
LGAV,AIJK,7,False
LGAV,ABJO,7,False
LGAV,AILW,7,False
LGAV,BCJU,7,False
LGAV,AISY,7,False
LGAV,ADJS,7,False
LGAV,AUWZ,6,False
LGAV,AKVW,6,False
LGAV,AGRZ,6,False
LGAV,BCET,6,False
LGAV,AMPU,6,False
LGAV,ABCD,6,False
LGAV,ARYZ,6,False
LGAV,AQSW,6,False
LGAV,AHWX,6,False
LGAV,ADKR,6,False
LGAV,AGSZ,5,True
LGAV,BCJZ,5,False
LGAV,ACJO,5,False
LGAV,APRX,5,False
LGAV,ANST,5,False
LGAV,BCRW,5,False
LGAV,BCEX,5,False
LGAV,AJKR,5,False
LGAV,ABTY,5,False
LGAV,BCER,5,False
LGAV,AHUV,5,False
LGAV,BCFN,5,False
LGAV,ACMS,4,False
LGAV,BCUX,4,False
LGAV,AITY,4,False
LGAV,ADIK,4,False
LGAV,AGRW,4,False
LGAV,ABKS,4,False
LGAV,BCFH,4,False
LGAV,ABDL,4,False
LGAV,ABJS,4,False
LGAV,AEFW,4,False
LGAV,BDHX,4,False
LGAV,ADLO,4,False
LGAV,AHSY,4,False
LGAV,ACKP,4,False
LGAV,AEGZ,4,False
LGAV,AEIQ,4,False
LGAV,ABIJ,4,False
LGAV,AEUW,4,False
LGAV,AJLP,4,False
LGAV,AFWY,4,False
LGAV,AHLQ,4,False
LGAV,AGJV,4,False
LGAV,ANPS,3,False
LGAV,BDJS,3,False
LGAV,BDHR,3,False
LGAV,AFTW,3,False
LGAV,AMOZ,3,False
LGAV,BDIZ,3,False
LGAV,AJRT,3,False
LGAV,ADIN,3,False
LGAV,BCGL,3,False
LGAV,AHNW,3,False
LGAV,BCLN,3,False
LGAV,BCEU,3,False
LGAV,APTZ,3,False
LGAV,ACGU,3,False
LGAV,AFJW,3,False
LGAV,BDJU,3,False
LGAV,ANTU,3,False
LGAV,ACNR,3,False
LGAV,AGSV,3,False
LGAV,ADFK,3,False
LGAV,AOPU,3,False
LGAV,AFGQ,3,False
LGAV,ADNR,3,False
LGAV,BCDI,3,False
LGAV,AHMZ,3,False
LGAV,ANOW,3,False
LGAV,ABHI,3,False
LGAV,ACHV,3,False
LGAV,BCDF,3,False
LGAV,AUWX,3,False
LGAV,ACQV,3,False
LGAV,BDGW,3,False
LGAV,ABFQ,3,False
LGAV,ADIS,3,False
LGAV,AKOU,2,False
LGAV,ACMW,2,False
LGAV,ADKU,2,False
LGAV,ABDO,2,False
LGAV,ABFL,2,False
LGAV,AFPQ,2,False
LGAV,AEJR,2,False
LGAV,AIQR,2,False
LGAV,AIOW,2,False
LGAV,AHPS,2,False
LGAV,BCNZ,2,False
LGAV,AFPY,2,False
LGAV,AJLV,2,False
LGAV,APUY,2,True
LGAV,ANSX,2,False
LGAV,AIQY,2,False
LGAV,ANOU,2,False
LGAV,AGPY,2,False
LGAV,AJMT,2,False
LGAV,AGQY,2,False
LGAV,BCFI,2,False
LGAV,ABSU,2,False
LGAV,ANRS,2,False
LGAV,ACNS,2,False
LGAV,AEKM,2,False
LGAV,AGSW,2,False
LGAV,BCEV,2,False
LGAV,AOTW,2,False
LGAV,BCRS,2,False
LGAV,AGIT,2,False
LGAV,AJKN,2,False
LGAV,AIQS,2,False
LGAV,AKPU,2,False
LGAV,ABOV,2,False
LGAV,AIKZ,2,False
LGAV,ACEF,2,False
LGAV,AFXZ,2,False
LGAV,AHOW,2,False
LGAV,ALPR,2,False
LGAV,AFXY,2,False
LGAV,ALPQ,2,False
LGAV,BCFP,2,False
LGAV,APTU,2,False
LGAV,AMNP,2,False
LGAV,ACHM,2,False
LGAV,ATWZ,2,False
LGAV,ADMZ,2,False
LGAV,ACFS,1,False
LGAV,AHMN,1,False
LGAV,AENX,1,False
LGAV,AJNV,1,False
LGAV,AFHU,1,False
LGAV,AKLS,1,False
LGAV,ALOZ,1,False
LGAV,AKTY,1,False
LGAV,AMOU,1,False
LGAV,AGHL,1,False
LGAV,AHIU,1,False
LGAV,BCFS,1,False
LGAV,ACFN,1,False
LGAV,ASUW,1,False
LGAV,AERY,1,False
LGAV,AFJZ,1,False
LGAV,ADFQ,1,False
LGAV,ACGM,1,False
LGAV,ALMU,1,False
LGAV,ADIL,1,False
LGAV,ADIT,1,False
LGAV,ACFI,1,False
LGAV,ACMZ,1,False
LGAV,AMUY,1,False
LGAV,AHRZ,1,False
LGAV,ADNU,1,False
LGAV,BDKP,1,False
LGAV,AKQU,1,False
LGAV,BDGH,1,False
LGAV,AILY,1,False
LGAV,BDHQ,1,False
LGAV,AEFY,1,False
LGAV,AKTU,1,False
LGAV,BCFO,1,False
LGAV,ACFT,1,False
LGAV,ACQU,1,False
LGAV,AITX,1,False
LGAV,AORV,1,False
LGAV,ADJN,1,False
LGAV,ABJU,1,False
LGAV,BCDE,1,False
LGAV,AGRS,1,False
LGAV,AJKV,1,False
LGAV,AEMR,1,False
LGAV,ADFT,1,False
LGAV,ACDP,1,False
LGAV,AGSX,1,False
LGAV,ADIU,1,False
LGAV,AFLT,1,False
LGAV,AKQV,1,False
LGAV,AIUV,1,False
LGAV,ABQV,1,True
LGAV,AFWZ,1,False
LGAV,AIRW,1,False
LGAV,AILV,1,False
LGAV,AUVY,1,False
LGAV,AJOQ,1,False
LGAV,BCWX,1,False
LGAV,AILU,1,False
LGAV,AHTU,1,False
LGAV,ABCG,1,False
LGAV,BCDJ,1,False
LGAV,ADIO,1,False
LGAV,ATYZ,1,False
LGAV,ACNU,1,False
LGAV,BCPT,1,False
LGAV,BCGS,1,False
LGAV,ARVY,1,False
LGAV,ACMR,1,False
LGAV,ADHL,1,False
LGAV,ADJX,1,False
LGAV,AGIW,1,False
LGAV,AGVY,1,False
LGAV,AHOR,1,False
LGAV,AFPV,1,False
LGAV,ANVY,1,False
LGAV,ALOX,1,False
LGAV,AJQX,1,False
LGAV,AJPW,1,False
LGAV,AHPV,1,False
LGAV,BDGY,1,False
LGAV,BCKO,1,False
LGAV,AIJL,1,False
LGAV,BCXZ,1,False
LGAV,AJQY,1,False
LGAV,AHJU,1,False
LGAV,AIXZ,1,False
LGAV,AEMO,1,False
LGAV,ADEX,1,False
LGAV,ABFY,1,False
LGAV,ASYZ,1,False
LGAV,ANPQ,1,False
LGAV,AEFS,1,False
LGAV,BDGK,1,False
LGAV,ACDW,1,False
LGAV,AOTU,1,False
LGAV,AEIS,1,False
LGAV,ADIV,1,False
LGAV,AORT,1,False
LGAV,AHIS,1,False
LGAV,AHKN,1,False
LGAV,ANSZ,1,False
LGAV,AEOV,1,False
LGAV,AILT,1,False
LGAV,AHJL,1,False
LGAV,ADHP,1,False
LGAV,AFOZ,1,False
LGAV,AIRS,1,False
LGAV,ADKL,1,False
LGAV,ADLP,1,False
LGAV,AFHN,1,False
LGAV,AHTW,1,False
LGAV,AHLV,1,False
LGAV,ALQV,1,False
LGAV,BDGO,1,False
LGAV,AFKX,1,False
LGAV,BCSU,1,False
LGAV,ASUY,1,False
LGAV,AMRU,1,False
LGAV,ADFR,1,False
LGAV,AIQV,1,False
LGAV,AEUV,1,False
LGAV,AGMN,1,False
EDDL,ADNY,6908,True
EDDL,ADGK,1132,False
EDDL,ACEH,877,True
EDDL,AHNV,834,False
EDDL,BCIU,704,True
EDDL,BCDL,549,True
EDDL,ABMN,526,True
EDDL,AWYZ,449,True
EDDL,ABIN,436,False
EDDL,BCGK,373,False
EDDL,AMOS,324,True
EDDL,AVXY,312,False
EDDL,ADKS,294,False
EDDL,ABKV,282,False
EDDL,AHLR,270,False
EDDL,APSV,263,False
EDDL,ABEH,242,False
EDDL,ABEF,225,False
EDDL,AGHW,166,False
EDDL,AHRZ,152,False
EDDL,ABDR,144,False
EDDL,AKTX,141,True
EDDL,ACEF,135,False
EDDL,AGIJ,120,False
EDDL,BCKN,113,False
EDDL,ABDP,112,False
EDDL,ABJT,112,False
EDDL,AEGR,112,False
EDDL,ADKM,111,False
EDDL,BCDY,104,False
EDDL,ABVX,96,True
EDDL,ACIX,87,False
EDDL,ABSX,72,False
EDDL,AUVY,64,False
EDDL,BCDZ,63,False
EDDL,ALQZ,61,False
EDDL,AHLO,59,True
EDDL,ADMX,58,False
EDDL,APTV,57,False
EDDL,BCRU,57,True
EDDL,APVW,56,False
EDDL,ABIP,56,False
EDDL,AHRY,56,False
EDDL,ACLM,56,False
EDDL,ABFW,56,False
EDDL,AFLX,52,True
EDDL,ADOZ,50,True
EDDL,ABSV,49,False
EDDL,AFSX,49,False
EDDL,ABHQ,49,False
EDDL,AKMP,42,False
EDDL,AFQX,42,False
EDDL,BDKX,41,False
EDDL,AHNP,40,False
EDDL,AQUY,32,False
EDDL,ACKP,30,False
EDDL,AGIQ,29,False
EDDL,ACMW,29,False
EDDL,ABDL,27,False
EDDL,AJOS,24,False
EDDL,ACDJ,24,False
EDDL,ATWY,24,False
EDDL,AIRT,20,False
EDDL,ABEO,20,False
EDDL,BCNV,19,False
EDDL,ACMO,19,False
EDDL,ALMU,18,False
EDDL,ABIZ,18,True
EDDL,ABFN,16,False
EDDL,AGHT,16,False
EDDL,ACJP,16,False
EDDL,APTZ,14,False
EDDL,ADFG,14,False
EDDL,AKMU,13,False
EDDL,ACNR,13,False
EDDL,ADIJ,13,False
EDDL,ADFJ,13,False
EDDL,ANSX,10,False
EDDL,AKQU,10,False
EDDL,AKXY,8,False
EDDL,ADFR,8,False
EDDL,BDFV,8,False
EDDL,AFGM,8,False
EDDL,APVX,7,False
EDDL,BCJT,7,False
EDDL,AEJZ,7,False
EDDL,ANUV,6,False
EDDL,ABGL,6,False
EDDL,ADJN,6,False
EDDL,BCFS,6,False
EDDL,ABIJ,6,False
EDDL,AEPW,6,False
EDDL,ADFO,6,False
EDDL,AGJV,5,False
EDDL,ADET,5,False
EDDL,ACLX,5,False
EDDL,ADIN,5,False
EDDL,BCJZ,5,False
EDDL,ADRU,5,False
EDDL,ACNS,5,False
EDDL,ACLY,5,False
EDDL,ADLP,5,False
EDDL,AHPW,5,False
EDDL,ADLO,4,False
EDDL,ADEZ,4,False
EDDL,AKQV,4,False
EDDL,ABCM,4,False
EDDL,AMNP,4,False
EDDL,ACFJ,4,False
EDDL,ABJO,4,False
EDDL,ABCS,4,False
EDDL,ADFN,4,False
EDDL,BCQZ,4,False
EDDL,BCUV,4,False
EDDL,ACLU,4,False
EDDL,AIRZ,3,False
EDDL,BCFL,3,False
EDDL,ADFL,3,False
EDDL,ADFU,3,False
EDDL,ASWY,3,False
EDDL,AHJU,3,False
EDDL,ACRW,3,False
EDDL,AGLO,3,False
EDDL,AQUZ,3,False
EDDL,ACMS,3,False
EDDL,AGUZ,3,False
EDDL,ACQT,3,False
EDDL,AGVZ,3,False
EDDL,ADEV,3,False
EDDL,AFUZ,3,False
EDDL,AFVX,3,False
EDDL,AGRS,3,False
EDDL,BCRW,2,False
EDDL,APRX,2,False
EDDL,ARWY,2,False
EDDL,AFPQ,2,False
EDDL,ACLT,2,False
EDDL,ADEW,2,False
EDDL,ABRV,2,False
EDDL,ACKU,2,False
EDDL,BCQX,2,False
EDDL,ACMT,2,False
EDDL,BDHX,2,False
EDDL,ACSW,2,False
EDDL,AGSW,2,False
EDDL,ACQS,2,False
EDDL,AUWZ,2,False
EDDL,BCET,2,False
EDDL,ABMO,2,False
EDDL,AHJZ,2,False
EDDL,AHRV,2,False
EDDL,ABOP,2,False
EDDL,AIJK,2,False
EDDL,ACNX,2,False
EDDL,AHMZ,2,False
EDDL,ADOX,2,False
EDDL,BCHK,2,False
EDDL,ACMR,2,False
EDDL,ARTU,2,False
EDDL,AJLT,2,False
EDDL,ABJK,2,False
EDDL,AGJL,1,True
EDDL,AMNS,1,False
EDDL,ADPT,1,False
EDDL,ACDE,1,False
EDDL,BCTZ,1,False
EDDL,ADEU,1,False
EDDL,ACNV,1,False
EDDL,ASUW,1,False
EDDL,ACNW,1,False
EDDL,ACPX,1,False
EDDL,AGTU,1,False
EDDL,APRS,1,True
EDDL,AIKZ,1,False
EDDL,AHTW,1,False
EDDL,ACNO,1,False
EDDL,AJKR,1,False
EDDL,AHLQ,1,False
EDDL,AFOR,1,False
EDDL,ADNR,1,False
EDDL,AGRZ,1,False
EDDL,ACUV,1,False
EDDL,AGNX,1,False
EDDL,AGSV,1,False
EDDL,BDFH,1,False
EDDL,ACLS,1,False
EDDL,AIQZ,1,False
EDDL,AGPS,1,False
EDDL,ACMP,1,False
EDDL,BCFP,1,False
EDDL,AMSZ,1,False
EDDL,BCFZ,1,False
EDDL,ADFS,1,False
EDDL,AFRY,1,False
EDDL,APXZ,1,False
EDDL,AGKM,1,False
EDDL,ADJK,1,False
EDDL,AJKN,1,False
EDDL,AEGZ,1,False
EDDL,AGJU,1,False
EDDL,AENX,1,False
EDDL,AHNW,1,False
EDDL,AILN,1,False
EDDL,ALTX,1,False
EDDL,AQVX,1,False
EDDL,ALMW,1,False
EDDL,AJKV,1,False
EDDL,BCFG,1,False
EDDL,AGSX,1,False
EDDL,AHLV,1,False
EDDL,AFGQ,1,False
EDDL,AFKX,1,False
EDDL,ACLP,1,False
EDDL,ALVZ,1,False
EDDL,AEJQ,1,False
EDDL,ANSZ,1,False
EDDL,ACRV,1,False
EDDL,AKMZ,1,False
EDDL,AJOX,1,False
EDDL,ALOS,1,False
EDDL,AOPR,1,False
EDDL,AFPY,1,False
EDDL,ACHQ,1,False
EDDL,AEKX,1,False
EDDL,ARVY,1,False
EDDL,AIRV,1,False
EDDL,AINQ,1,False
EDDL,BCDI,1,False
EDDL,ABJQ,1,False
EDDL,ACKV,1,False
EDDL,BCJU,1,False
EDDL,ACFK,1,False
EDDL,BCFH,1,False
EDDL,AJMT,1,False
EDDL,ACJO,1,False
EDDL,ABFY,1,False
EDDL,BCEN,1,False
EDDL,AKVW,1,False
EDDL,ABCD,1,False
EDDL,ACLQ,1,False
EDDL,AMPU,1,False
EDDL,AEIW,1,False
EDDL,AHWZ,1,False
EDDL,ABOV,1,False
EDDL,BDEG,1,False
EDDL,ABFM,1,False
EDDL,ACSV,1,False
EDDL,ABTY,1,False
EDDL,ABJS,1,False
EDDL,BCFI,1,False
EDDL,AFMS,1,False
EDDL,AKTU,1,False
